library,function,line,file
syft.generic.utils.remote,remote,49,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\przs.py
syft.generic.utils.remote,remote,57,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\przs.py
syft.local_worker.get_worker,syft.local_worker.get_worker,74,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\przs.py
syft.generic.utils.remote,remote,88,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\przs.py
syft.generic.utils.remote,remote,97,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\przs.py
syft.local_worker.get_worker,syft.local_worker.get_worker,109,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\przs.py
syft.local_worker.get_worker,syft.local_worker.get_worker,129,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\przs.py
syft.frameworks.torch.mpc.primitives.PrimitiveStorage.register_component,PrimitiveStorage.register_component,149,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\przs.py
syft.MultiPointerTensor,sy.MultiPointerTensor,86,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\securenn.py
syft.MultiPointerTensor,sy.MultiPointerTensor,105,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\securenn.py
syft.MultiPointerTensor,sy.MultiPointerTensor,194,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\securenn.py
syft.MultiPointerTensor,sy.MultiPointerTensor,316,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\securenn.py
syft.MultiPointerTensor,sy.MultiPointerTensor,484,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\securenn.py
syft.MultiPointerTensor,sy.MultiPointerTensor,666,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\securenn.py
syft.generic.utils.remote,remote,147,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\spdz.py
syft.local_worker.crypto_store.provide_primitives,sy.local_worker.crypto_store.provide_primitives,155,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\spdz.py
syft.generic.utils.remote,remote,171,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\spdz.py
syft.local_worker.async_dispatch,sy.local_worker.async_dispatch,175,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\spdz.py
syft.AdditiveSharingTensor,sy.AdditiveSharingTensor,192,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\mpc\spdz.py
syft.frameworks.torch.nn.functional.conv2d,conv2d,71,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\nn\conv.py
syft.generic.utils.remote,remote,260,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\nn\functional.py
syft.FixedPrecisionTensor,sy.FixedPrecisionTensor,272,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\nn\functional.py
syft.AdditiveSharingTensor,sy.AdditiveSharingTensor,273,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\nn\functional.py
syft.FixedPrecisionTensor,sy.FixedPrecisionTensor,275,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\nn\functional.py
syft.AdditiveSharingTensor,sy.AdditiveSharingTensor,276,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\nn\functional.py
syft.generic.utils.remote,remote,298,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\nn\functional.py
syft.FixedPrecisionTensor,sy.FixedPrecisionTensor,303,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\nn\functional.py
syft.AdditiveSharingTensor,sy.AdditiveSharingTensor,304,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\nn\functional.py
syft.generic.utils.remote,remote,475,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\nn\functional.py
syft.AdditiveSharingTensor,sy.AdditiveSharingTensor,479,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\nn\functional.py
syft.generic.utils.remote,remote,515,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\nn\functional.py
syft.FixedPrecisionTensor,sy.FixedPrecisionTensor,518,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\nn\functional.py
syft.AdditiveSharingTensor,sy.AdditiveSharingTensor,519,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\nn\functional.py
syft.generic.frameworks.hook.hook_args.default_register_tensor,hook_args.default_register_tensor,47,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\crypten\syft_crypten.py
syft.generic.frameworks.hook.hook_args.unwrap_args_from_method,hook_args.unwrap_args_from_method,51,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\decorators\logging.py
syft.generic.frameworks.hook.hook_args.hook_response,hook_args.hook_response,60,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\decorators\logging.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,154,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\decorators\logging.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,155,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\decorators\logging.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,171,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\decorators\logging.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,174,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\decorators\logging.py
syft.generic.frameworks.hook.hook_args.register_type_rule,register_type_rule,180,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\decorators\logging.py
syft.generic.frameworks.hook.hook_args.register_forward_func,register_forward_func,181,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\decorators\logging.py
syft.generic.frameworks.hook.hook_args.register_backward_func,register_backward_func,182,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\decorators\logging.py
syft.MultiPointerTensor,sy.MultiPointerTensor,382,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\additive_shared.py
syft.frameworks.torch.mpc.spdz.spdz_mul,spdz.spdz_mul,547,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\additive_shared.py
syft.frameworks.torch.mpc.securenn.division,securenn.division,670,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\additive_shared.py
syft.frameworks.torch.mpc.securenn.relu,securenn.relu,920,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\additive_shared.py
syft.frameworks.torch.mpc.securenn.relu_deriv,securenn.relu_deriv,929,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\additive_shared.py
syft.frameworks.torch.mpc.fss.le,fss.le,952,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\additive_shared.py
syft.frameworks.torch.mpc.fss.le,fss.le,974,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\additive_shared.py
syft.frameworks.torch.mpc.fss.eq,fss.eq,985,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\additive_shared.py
syft.generic.utils.remote,remote,1025,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\additive_shared.py
syft.generic.frameworks.hook.hook_args.unwrap_args_from_function,hook_args.unwrap_args_from_function,1146,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\additive_shared.py
syft.generic.frameworks.hook.hook_args.hook_response,hook_args.hook_response,1164,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\additive_shared.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,1190,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\additive_shared.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,1223,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\additive_shared.py
syft_proto.frameworks.torch.tensors.interpreters.v1.additive_shared_pb2.AdditiveSharingTensor,AdditiveSharingTensorPB,1268,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\additive_shared.py
syft.serde.protobuf.proto.set_protobuf_id,sy.serde.protobuf.proto.set_protobuf_id,1272,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\additive_shared.py
syft.serde.protobuf.serde._bufferize,sy.serde.protobuf.serde._bufferize,1275,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\additive_shared.py
syft.serde.protobuf.proto.set_protobuf_id,sy.serde.protobuf.proto.set_protobuf_id,1281,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\additive_shared.py
syft.serde.protobuf.proto.set_protobuf_id,sy.serde.protobuf.proto.set_protobuf_id,1282,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\additive_shared.py
syft.serde.protobuf.proto.get_protobuf_id,sy.serde.protobuf.proto.get_protobuf_id,1310,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\additive_shared.py
syft.serde.protobuf.proto.get_protobuf_id,sy.serde.protobuf.proto.get_protobuf_id,1311,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\additive_shared.py
syft.serde.protobuf.proto.get_protobuf_id,sy.serde.protobuf.proto.get_protobuf_id,1330,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\additive_shared.py
syft.serde.protobuf.serde._unbufferize,sy.serde.protobuf.serde._unbufferize,1331,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\additive_shared.py
syft.generic.frameworks.hook.hook_args.default_register_tensor,hook_args.default_register_tensor,1341,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\additive_shared.py
syft.generic.frameworks.hook.hook_args.unwrap_args_from_method,hook_args.unwrap_args_from_method,159,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\autograd.py
syft.generic.frameworks.hook.hook_args.hook_response,hook_args.hook_response,166,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\autograd.py
syft.generic.frameworks.hook.hook_args.unwrap_args_from_function,hook_args.unwrap_args_from_function,297,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\autograd.py
syft.generic.frameworks.hook.hook_args.hook_response,hook_args.hook_response,308,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\autograd.py
syft.serde.msgpack.serde._simplify,syft.serde.msgpack.serde._simplify,350,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\autograd.py
syft.serde.msgpack.serde._simplify,syft.serde.msgpack.serde._simplify,356,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\autograd.py
syft.serde.msgpack.serde._simplify,syft.serde.msgpack.serde._simplify,360,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\autograd.py
syft.serde.msgpack.serde._simplify,syft.serde.msgpack.serde._simplify,362,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\autograd.py
syft.serde.msgpack.serde._simplify,syft.serde.msgpack.serde._simplify,363,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\autograd.py
syft.serde.msgpack.serde._detail,syft.serde.msgpack.serde._detail,390,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\autograd.py
syft.serde.msgpack.serde._detail,syft.serde.msgpack.serde._detail,394,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\autograd.py
syft.serde.msgpack.serde._detail,syft.serde.msgpack.serde._detail,398,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\autograd.py
syft.serde.msgpack.serde._detail,syft.serde.msgpack.serde._detail,400,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\autograd.py
syft.serde.msgpack.serde._detail,syft.serde.msgpack.serde._detail,401,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\autograd.py
syft.generic.frameworks.hook.hook_args.register_type_rule,register_type_rule,407,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\autograd.py
syft.generic.frameworks.hook.hook_args.register_forward_func,register_forward_func,408,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\autograd.py
syft.generic.frameworks.hook.hook_args.register_backward_func,register_backward_func,409,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\autograd.py
syft.serde.msgpack.serde._simplify,syft.serde.msgpack.serde._simplify,78,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\gradients_core.py
syft.serde.msgpack.serde._detail,syft.serde.msgpack.serde._detail,97,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\gradients_core.py
syft.generic.frameworks.hook.hook_args.default_register_tensor,hook_args.default_register_tensor,25,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\hook.py
syft.messaging.message.TensorCommandMessage.computation,TensorCommandMessage.computation,83,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\native.py
syft.messaging.message.TensorCommandMessage.computation,TensorCommandMessage.computation,87,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\native.py
syft.ID_PROVIDER.pop,syft.ID_PROVIDER.pop,232,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\native.py
syft.generic.frameworks.hook.hook_args.unwrap_args_from_function,hook_args.unwrap_args_from_function,336,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\native.py
syft.generic.frameworks.hook.hook_args.hook_response,hook_args.hook_response,365,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\native.py
syft.AutogradTensor,syft.AutogradTensor,552,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\native.py
syft.MultiPointerTensor,syft.MultiPointerTensor,562,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\native.py
syft.ID_PROVIDER.pop,syft.ID_PROVIDER.pop,603,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\native.py
syft.PointerTensor.create_pointer,syft.PointerTensor.create_pointer,608,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\native.py
syft.exceptions.InvalidTensorForRemoteGet,InvalidTensorForRemoteGet,617,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\native.py
syft.exceptions.InvalidTensorForRemoteGet,InvalidTensorForRemoteGet,628,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\frameworks\torch\tensors\interpreters\native.py
